metric,domain_a,domain_b,threshold,top_k,layer,layer_ordinal,intersection,overlap_fraction,jaccard_similarity
gate_mass,general,reasoning,0.25,16,12,12,3,0.1875,0.10344827586206896
gate_mass,general,reasoning,0.25,16,13,13,5,0.3125,0.18518518518518517
gate_mass,general,reasoning,0.25,16,14,14,2,0.125,0.06666666666666667
gate_mass,general,reasoning,0.25,16,15,15,5,0.3125,0.18518518518518517
gate_mass,general,reasoning,0.25,16,average,average,4.375,0.2734375,0.16158112640871264
gate_mass,general,reasoning,0.5,32,0,0,17,0.53125,0.3617021276595745
gate_mass,general,reasoning,0.5,32,1,1,21,0.65625,0.4883720930232558
gate_mass,general,reasoning,0.5,32,2,2,18,0.5625,0.391304347826087
gate_mass,general,reasoning,0.5,32,3,3,19,0.59375,0.4222222222222222
gate_mass,general,reasoning,0.5,32,4,4,16,0.5,0.3333333333333333
gate_mass,general,reasoning,0.5,32,5,5,16,0.5,0.3333333333333333
gate_mass,general,reasoning,0.5,32,6,6,18,0.5625,0.391304347826087
gate_mass,general,reasoning,0.5,32,7,7,17,0.53125,0.3617021276595745
gate_mass,general,reasoning,0.5,32,8,8,19,0.59375,0.4222222222222222
gate_mass,general,reasoning,0.5,32,9,9,17,0.53125,0.3617021276595745
gate_mass,general,reasoning,0.5,32,10,10,17,0.53125,0.3617021276595745
gate_mass,general,reasoning,0.5,32,11,11,21,0.65625,0.4883720930232558
gate_mass,general,reasoning,0.5,32,12,12,20,0.625,0.45454545454545453
gate_mass,general,reasoning,0.5,32,13,13,21,0.65625,0.4883720930232558
gate_mass,general,reasoning,0.5,32,14,14,16,0.5,0.3333333333333333
gate_mass,general,reasoning,0.5,32,15,15,20,0.625,0.45454545454545453
gate_mass,general,reasoning,0.5,32,average,average,18.3125,0.572265625,0.4030043024309745
gate_mass,math,coding,0.1,7,0,0,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,2,2,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,3,3,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,4,4,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,5,5,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,6,6,5,0.7142857142857143,0.5555555555555556
gate_mass,math,coding,0.1,7,7,7,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,8,8,5,0.7142857142857143,0.5555555555555556
gate_mass,math,coding,0.1,7,9,9,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,10,10,5,0.7142857142857143,0.5555555555555556
gate_mass,math,coding,0.1,7,11,11,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,12,12,2,0.2857142857142857,0.16666666666666666
gate_mass,math,coding,0.1,7,13,13,3,0.42857142857142855,0.2727272727272727
gate_mass,math,coding,0.1,7,14,14,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,15,15,4,0.5714285714285714,0.4
gate_mass,math,coding,0.1,7,average,average,3.6875,0.5267857142857142,0.3668560606060606
gate_mass,math,coding,0.25,16,0,0,9,0.5625,0.391304347826087
gate_mass,math,coding,0.25,16,1,1,9,0.5625,0.391304347826087
gate_mass,math,coding,0.25,16,2,2,11,0.6875,0.5238095238095238
gate_mass,math,coding,0.25,16,3,3,12,0.75,0.6
gate_mass,math,coding,0.25,16,4,4,10,0.625,0.45454545454545453
gate_mass,math,coding,0.25,16,5,5,10,0.625,0.45454545454545453
gate_mass,math,coding,0.25,16,6,6,12,0.75,0.6
gate_mass,math,coding,0.25,16,7,7,11,0.6875,0.5238095238095238
gate_mass,math,coding,0.25,16,8,8,10,0.625,0.45454545454545453
gate_mass,math,coding,0.25,16,9,9,11,0.6875,0.5238095238095238
gate_mass,math,coding,0.25,16,10,10,13,0.8125,0.6842105263157895
gate_mass,math,coding,0.25,16,11,11,10,0.625,0.45454545454545453
gate_mass,math,coding,0.25,16,12,12,9,0.5625,0.391304347826087
gate_mass,math,coding,0.25,16,13,13,9,0.5625,0.391304347826087
gate_mass,math,coding,0.25,16,14,14,10,0.625,0.45454545454545453
gate_mass,math,coding,0.25,16,15,15,9,0.5625,0.391304347826087
gate_mass,math,coding,0.25,16,average,average,10.3125,0.64453125,0.4803055068501293
gate_mass,math,coding,0.5,32,0,0,22,0.6875,0.5238095238095238
gate_mass,math,coding,0.5,32,1,1,22,0.6875,0.5238095238095238
gate_mass,math,coding,0.5,32,2,2,21,0.65625,0.4883720930232558
gate_mass,math,coding,0.5,32,3,3,23,0.71875,0.5609756097560976
gate_mass,math,coding,0.5,32,4,4,22,0.6875,0.5238095238095238
gate_mass,math,coding,0.5,32,5,5,24,0.75,0.6
gate_mass,math,coding,0.5,32,6,6,22,0.6875,0.5238095238095238
gate_mass,math,coding,0.5,32,7,7,22,0.6875,0.5238095238095238
gate_mass,math,coding,0.5,32,8,8,23,0.71875,0.5609756097560976
gate_mass,math,coding,0.5,32,9,9,20,0.625,0.45454545454545453
gate_mass,math,coding,0.5,32,10,10,18,0.5625,0.391304347826087
gate_mass,math,coding,0.5,32,11,11,17,0.53125,0.3617021276595745
gate_mass,math,coding,0.5,32,12,12,18,0.5625,0.391304347826087
gate_mass,math,coding,0.5,32,13,13,17,0.53125,0.3617021276595745
gate_mass,math,coding,0.5,32,14,14,16,0.5,0.3333333333333333
gate_mass,math,coding,0.5,32,15,15,16,0.5,0.3333333333333333
gate_mass,math,coding,0.5,32,average,average,20.1875,0.630859375,0.4660372502354071
gate_mass,math,reasoning,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
gate_mass,math,reasoning,0.1,7,2,2,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,3,3,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,4,4,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,5,5,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
gate_mass,math,reasoning,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,8,8,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,9,9,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,10,10,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,11,11,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,12,12,1,0.14285714285714285,0.07692307692307693
gate_mass,math,reasoning,0.1,7,13,13,3,0.42857142857142855,0.2727272727272727
gate_mass,math,reasoning,0.1,7,14,14,3,0.42857142857142855,0.2727272727272727
gate_mass,math,reasoning,0.1,7,15,15,2,0.2857142857142857,0.16666666666666666
gate_mass,math,reasoning,0.1,7,average,average,1.875,0.26785714285714285,0.15952797202797203
gate_mass,math,reasoning,0.25,16,0,0,8,0.5,0.3333333333333333
gate_mass,math,reasoning,0.25,16,1,1,5,0.3125,0.18518518518518517
gate_mass,math,reasoning,0.25,16,2,2,6,0.375,0.23076923076923078
gate_mass,math,reasoning,0.25,16,3,3,7,0.4375,0.28
gate_mass,math,reasoning,0.25,16,4,4,7,0.4375,0.28
gate_mass,math,reasoning,0.25,16,5,5,9,0.5625,0.391304347826087
gate_mass,math,reasoning,0.25,16,6,6,10,0.625,0.45454545454545453
gate_mass,math,reasoning,0.25,16,7,7,9,0.5625,0.391304347826087
gate_mass,math,reasoning,0.25,16,8,8,8,0.5,0.3333333333333333
gate_mass,math,reasoning,0.25,16,9,9,8,0.5,0.3333333333333333
gate_mass,math,reasoning,0.25,16,10,10,10,0.625,0.45454545454545453
gate_mass,math,reasoning,0.25,16,11,11,10,0.625,0.45454545454545453
gate_mass,math,reasoning,0.25,16,12,12,7,0.4375,0.28
gate_mass,math,reasoning,0.25,16,13,13,11,0.6875,0.5238095238095238
gate_mass,math,reasoning,0.25,16,14,14,9,0.5625,0.391304347826087
gate_mass,math,reasoning,0.25,16,15,15,9,0.5625,0.391304347826087
gate_mass,math,reasoning,0.25,16,average,average,8.3125,0.51953125,0.3567886059190407
gate_mass,math,reasoning,0.5,32,0,0,21,0.65625,0.4883720930232558
gate_mass,math,reasoning,0.5,32,1,1,24,0.75,0.6
gate_mass,math,reasoning,0.5,32,2,2,21,0.65625,0.4883720930232558
gate_mass,math,reasoning,0.5,32,3,3,27,0.84375,0.7297297297297297
gate_mass,math,reasoning,0.5,32,4,4,26,0.8125,0.6842105263157895
gate_mass,math,reasoning,0.5,32,5,5,22,0.6875,0.5238095238095238
gate_mass,math,reasoning,0.5,32,6,6,26,0.8125,0.6842105263157895
gate_mass,math,reasoning,0.5,32,7,7,24,0.75,0.6
gate_mass,math,reasoning,0.5,32,8,8,27,0.84375,0.7297297297297297
gate_mass,math,reasoning,0.5,32,9,9,25,0.78125,0.6410256410256411
gate_mass,math,reasoning,0.5,32,10,10,27,0.84375,0.7297297297297297
gate_mass,math,reasoning,0.5,32,11,11,25,0.78125,0.6410256410256411
gate_mass,math,reasoning,0.5,32,12,12,26,0.8125,0.6842105263157895
gate_mass,math,reasoning,0.5,32,13,13,24,0.75,0.6
gate_mass,math,reasoning,0.5,32,14,14,23,0.71875,0.5609756097560976
gate_mass,math,reasoning,0.5,32,15,15,26,0.8125,0.6842105263157895
gate_mass,math,reasoning,0.5,32,average,average,24.625,0.76953125,0.6293507435072352
gate_mass,coding,reasoning,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
gate_mass,coding,reasoning,0.1,7,2,2,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,3,3,1,0.14285714285714285,0.07692307692307693
gate_mass,coding,reasoning,0.1,7,4,4,1,0.14285714285714285,0.07692307692307693
gate_mass,coding,reasoning,0.1,7,5,5,1,0.14285714285714285,0.07692307692307693
gate_mass,coding,reasoning,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
gate_mass,coding,reasoning,0.1,7,7,7,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,8,8,1,0.14285714285714285,0.07692307692307693
gate_mass,coding,reasoning,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,10,10,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,11,11,3,0.42857142857142855,0.2727272727272727
gate_mass,coding,reasoning,0.1,7,12,12,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,13,13,4,0.5714285714285714,0.4
gate_mass,coding,reasoning,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
gate_mass,coding,reasoning,0.1,7,15,15,2,0.2857142857142857,0.16666666666666666
gate_mass,coding,reasoning,0.1,7,average,average,2.0,0.2857142857142857,0.17309149184149183
gate_mass,coding,reasoning,0.25,16,0,0,7,0.4375,0.28
gate_mass,coding,reasoning,0.25,16,1,1,5,0.3125,0.18518518518518517
gate_mass,coding,reasoning,0.25,16,2,2,7,0.4375,0.28
gate_mass,coding,reasoning,0.25,16,3,3,6,0.375,0.23076923076923078
gate_mass,coding,reasoning,0.25,16,4,4,6,0.375,0.23076923076923078
gate_mass,coding,reasoning,0.25,16,5,5,8,0.5,0.3333333333333333
gate_mass,coding,reasoning,0.25,16,6,6,9,0.5625,0.391304347826087
gate_mass,coding,reasoning,0.25,16,7,7,9,0.5625,0.391304347826087
gate_mass,coding,reasoning,0.25,16,8,8,8,0.5,0.3333333333333333
gate_mass,coding,reasoning,0.25,16,9,9,9,0.5625,0.391304347826087
gate_mass,coding,reasoning,0.25,16,10,10,8,0.5,0.3333333333333333
gate_mass,coding,reasoning,0.25,16,11,11,8,0.5,0.3333333333333333
gate_mass,coding,reasoning,0.25,16,12,12,7,0.4375,0.28
gate_mass,coding,reasoning,0.25,16,13,13,7,0.4375,0.28
gate_mass,coding,reasoning,0.25,16,14,14,6,0.375,0.23076923076923078
gate_mass,coding,reasoning,0.25,16,15,15,6,0.375,0.23076923076923078
gate_mass,coding,reasoning,0.25,16,average,average,7.25,0.453125,0.2959692803171064
gate_mass,coding,reasoning,0.5,32,0,0,19,0.59375,0.4222222222222222
gate_mass,coding,reasoning,0.5,32,1,1,20,0.625,0.45454545454545453
gate_mass,coding,reasoning,0.5,32,2,2,21,0.65625,0.4883720930232558
gate_mass,coding,reasoning,0.5,32,3,3,22,0.6875,0.5238095238095238
gate_mass,coding,reasoning,0.5,32,4,4,20,0.625,0.45454545454545453
gate_mass,coding,reasoning,0.5,32,5,5,22,0.6875,0.5238095238095238
gate_mass,coding,reasoning,0.5,32,6,6,22,0.6875,0.5238095238095238
gate_mass,coding,reasoning,0.5,32,7,7,22,0.6875,0.5238095238095238
gate_mass,coding,reasoning,0.5,32,8,8,21,0.65625,0.4883720930232558
gate_mass,coding,reasoning,0.5,32,9,9,19,0.59375,0.4222222222222222
gate_mass,coding,reasoning,0.5,32,10,10,18,0.5625,0.391304347826087
gate_mass,coding,reasoning,0.5,32,11,11,15,0.46875,0.30612244897959184
gate_mass,coding,reasoning,0.5,32,12,12,17,0.53125,0.3617021276595745
gate_mass,coding,reasoning,0.5,32,13,13,16,0.5,0.3333333333333333
gate_mass,coding,reasoning,0.5,32,14,14,15,0.46875,0.30612244897959184
gate_mass,coding,reasoning,0.5,32,15,15,17,0.53125,0.3617021276595745
gate_mass,coding,reasoning,0.5,32,average,average,19.125,0.59765625,0.4303627793286071
functional_contribution,general,math,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,math,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,math,0.1,7,2,2,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,math,0.1,7,3,3,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,math,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,math,0.1,7,5,5,0,0.0,0.0
functional_contribution,general,math,0.1,7,6,6,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,math,0.1,7,7,7,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,math,0.1,7,8,8,0,0.0,0.0
functional_contribution,general,math,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,math,0.1,7,10,10,0,0.0,0.0
functional_contribution,general,math,0.1,7,11,11,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,math,0.1,7,12,12,0,0.0,0.0
functional_contribution,general,math,0.1,7,13,13,0,0.0,0.0
functional_contribution,general,math,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,math,0.1,7,15,15,0,0.0,0.0
functional_contribution,general,math,0.1,7,average,average,1.1875,0.16964285714285712,0.10059731934731933
functional_contribution,general,math,0.25,16,0,0,6,0.375,0.23076923076923078
functional_contribution,general,math,0.25,16,1,1,12,0.75,0.6
functional_contribution,general,math,0.25,16,2,2,5,0.3125,0.18518518518518517
functional_contribution,general,math,0.25,16,3,3,8,0.5,0.3333333333333333
functional_contribution,general,math,0.25,16,4,4,7,0.4375,0.28
functional_contribution,general,math,0.25,16,5,5,3,0.1875,0.10344827586206896
functional_contribution,general,math,0.25,16,6,6,2,0.125,0.06666666666666667
functional_contribution,general,math,0.25,16,7,7,5,0.3125,0.18518518518518517
functional_contribution,general,math,0.25,16,8,8,2,0.125,0.06666666666666667
functional_contribution,general,math,0.25,16,9,9,5,0.3125,0.18518518518518517
functional_contribution,general,math,0.25,16,10,10,4,0.25,0.14285714285714285
functional_contribution,general,math,0.25,16,11,11,7,0.4375,0.28
functional_contribution,general,math,0.25,16,12,12,5,0.3125,0.18518518518518517
functional_contribution,general,math,0.25,16,13,13,6,0.375,0.23076923076923078
functional_contribution,general,math,0.25,16,14,14,7,0.4375,0.28
functional_contribution,general,math,0.25,16,15,15,9,0.5625,0.391304347826087
functional_contribution,general,math,0.25,16,average,average,5.8125,0.36328125,0.234159727218198
functional_contribution,general,math,0.5,32,0,0,20,0.625,0.45454545454545453
functional_contribution,general,math,0.5,32,1,1,22,0.6875,0.5238095238095238
functional_contribution,general,math,0.5,32,2,2,19,0.59375,0.4222222222222222
functional_contribution,general,math,0.5,32,3,3,17,0.53125,0.3617021276595745
functional_contribution,general,math,0.5,32,4,4,19,0.59375,0.4222222222222222
functional_contribution,general,math,0.5,32,5,5,17,0.53125,0.3617021276595745
functional_contribution,general,math,0.5,32,6,6,20,0.625,0.45454545454545453
functional_contribution,general,math,0.5,32,7,7,18,0.5625,0.391304347826087
functional_contribution,general,math,0.5,32,8,8,19,0.59375,0.4222222222222222
functional_contribution,general,math,0.5,32,9,9,16,0.5,0.3333333333333333
functional_contribution,general,math,0.5,32,10,10,17,0.53125,0.3617021276595745
functional_contribution,general,math,0.5,32,11,11,22,0.6875,0.5238095238095238
functional_contribution,general,math,0.5,32,12,12,20,0.625,0.45454545454545453
functional_contribution,general,math,0.5,32,13,13,20,0.625,0.45454545454545453
functional_contribution,general,math,0.5,32,14,14,24,0.75,0.6
functional_contribution,general,math,0.5,32,15,15,22,0.6875,0.5238095238095238
functional_contribution,general,math,0.5,32,average,average,19.5,0.609375,0.44162632002595004
functional_contribution,general,coding,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,coding,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,coding,0.1,7,2,2,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,coding,0.1,7,3,3,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,coding,0.1,7,4,4,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,coding,0.1,7,5,5,0,0.0,0.0
functional_contribution,general,coding,0.1,7,6,6,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,coding,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,coding,0.1,7,8,8,0,0.0,0.0
functional_contribution,general,coding,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,coding,0.1,7,10,10,0,0.0,0.0
functional_contribution,general,coding,0.1,7,11,11,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,coding,0.1,7,12,12,0,0.0,0.0
functional_contribution,general,coding,0.1,7,13,13,0,0.0,0.0
functional_contribution,general,coding,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,coding,0.1,7,15,15,0,0.0,0.0
functional_contribution,general,coding,0.1,7,average,average,1.0625,0.15178571428571425,0.08937937062937062
functional_contribution,general,coding,0.25,16,0,0,5,0.3125,0.18518518518518517
functional_contribution,general,coding,0.25,16,1,1,7,0.4375,0.28
functional_contribution,general,coding,0.25,16,2,2,4,0.25,0.14285714285714285
functional_contribution,general,coding,0.25,16,3,3,5,0.3125,0.18518518518518517
functional_contribution,general,coding,0.25,16,4,4,5,0.3125,0.18518518518518517
functional_contribution,general,coding,0.25,16,5,5,2,0.125,0.06666666666666667
functional_contribution,general,coding,0.25,16,6,6,3,0.1875,0.10344827586206896
functional_contribution,general,coding,0.25,16,7,7,3,0.1875,0.10344827586206896
functional_contribution,general,coding,0.25,16,8,8,3,0.1875,0.10344827586206896
functional_contribution,general,coding,0.25,16,9,9,5,0.3125,0.18518518518518517
functional_contribution,general,coding,0.25,16,10,10,4,0.25,0.14285714285714285
functional_contribution,general,coding,0.25,16,11,11,4,0.25,0.14285714285714285
functional_contribution,general,coding,0.25,16,12,12,2,0.125,0.06666666666666667
functional_contribution,general,coding,0.25,16,13,13,0,0.0,0.0
functional_contribution,general,coding,0.25,16,14,14,2,0.125,0.06666666666666667
functional_contribution,general,coding,0.25,16,15,15,4,0.25,0.14285714285714285
functional_contribution,general,coding,0.25,16,average,average,3.625,0.2265625,0.13140713373471993
functional_contribution,general,coding,0.5,32,0,0,20,0.625,0.45454545454545453
functional_contribution,general,coding,0.5,32,1,1,20,0.625,0.45454545454545453
functional_contribution,general,coding,0.5,32,2,2,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,3,3,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,4,4,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,5,5,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,6,6,17,0.53125,0.3617021276595745
functional_contribution,general,coding,0.5,32,7,7,16,0.5,0.3333333333333333
functional_contribution,general,coding,0.5,32,8,8,18,0.5625,0.391304347826087
functional_contribution,general,coding,0.5,32,9,9,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,10,10,12,0.375,0.23076923076923078
functional_contribution,general,coding,0.5,32,11,11,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,12,12,14,0.4375,0.28
functional_contribution,general,coding,0.5,32,13,13,15,0.46875,0.30612244897959184
functional_contribution,general,coding,0.5,32,14,14,13,0.40625,0.2549019607843137
functional_contribution,general,coding,0.5,32,15,15,13,0.40625,0.2549019607843137
functional_contribution,general,coding,0.5,32,average,average,15.5,0.484375,0.32242881331905654
functional_contribution,general,reasoning,0.1,7,0,0,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,reasoning,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,reasoning,0.1,7,2,2,3,0.42857142857142855,0.2727272727272727
functional_contribution,general,reasoning,0.1,7,3,3,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,reasoning,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,reasoning,0.1,7,5,5,0,0.0,0.0
functional_contribution,general,reasoning,0.1,7,6,6,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,8,8,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,reasoning,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
functional_contribution,general,reasoning,0.1,7,10,10,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,11,11,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,12,12,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,13,13,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,15,15,1,0.14285714285714285,0.07692307692307693
functional_contribution,general,reasoning,0.1,7,average,average,1.5625,0.2232142857142857,0.13126456876456877
functional_contribution,general,reasoning,0.25,16,0,0,5,0.3125,0.18518518518518517
functional_contribution,general,reasoning,0.25,16,1,1,10,0.625,0.45454545454545453
functional_contribution,general,reasoning,0.25,16,2,2,6,0.375,0.23076923076923078
functional_contribution,general,reasoning,0.25,16,3,3,7,0.4375,0.28
functional_contribution,general,reasoning,0.25,16,4,4,4,0.25,0.14285714285714285
functional_contribution,general,reasoning,0.25,16,5,5,3,0.1875,0.10344827586206896
functional_contribution,general,reasoning,0.25,16,6,6,2,0.125,0.06666666666666667
functional_contribution,general,reasoning,0.25,16,7,7,5,0.3125,0.18518518518518517
functional_contribution,general,reasoning,0.25,16,8,8,6,0.375,0.23076923076923078
functional_contribution,general,reasoning,0.25,16,9,9,5,0.3125,0.18518518518518517
functional_contribution,general,reasoning,0.25,16,10,10,5,0.3125,0.18518518518518517
functional_contribution,general,reasoning,0.25,16,11,11,5,0.3125,0.18518518518518517
functional_contribution,general,reasoning,0.25,16,12,12,6,0.375,0.23076923076923078
functional_contribution,general,reasoning,0.25,16,13,13,7,0.4375,0.28
functional_contribution,general,reasoning,0.25,16,14,14,6,0.375,0.23076923076923078
functional_contribution,general,reasoning,0.25,16,15,15,8,0.5,0.3333333333333333
functional_contribution,general,reasoning,0.25,16,average,average,5.625,0.3515625,0.2193658576417197
functional_contribution,general,reasoning,0.5,32,0,0,15,0.46875,0.30612244897959184
functional_contribution,general,reasoning,0.5,32,1,1,23,0.71875,0.5609756097560976
functional_contribution,general,reasoning,0.5,32,2,2,17,0.53125,0.3617021276595745
functional_contribution,general,reasoning,0.5,32,3,3,20,0.625,0.45454545454545453
functional_contribution,general,reasoning,0.5,32,4,4,19,0.59375,0.4222222222222222
functional_contribution,general,reasoning,0.5,32,5,5,15,0.46875,0.30612244897959184
functional_contribution,general,reasoning,0.5,32,6,6,20,0.625,0.45454545454545453
functional_contribution,general,reasoning,0.5,32,7,7,18,0.5625,0.391304347826087
functional_contribution,general,reasoning,0.5,32,8,8,19,0.59375,0.4222222222222222
functional_contribution,general,reasoning,0.5,32,9,9,19,0.59375,0.4222222222222222
functional_contribution,general,reasoning,0.5,32,10,10,19,0.59375,0.4222222222222222
functional_contribution,general,reasoning,0.5,32,11,11,23,0.71875,0.5609756097560976
functional_contribution,general,reasoning,0.5,32,12,12,20,0.625,0.45454545454545453
functional_contribution,general,reasoning,0.5,32,13,13,22,0.6875,0.5238095238095238
functional_contribution,general,reasoning,0.5,32,14,14,19,0.59375,0.4222222222222222
functional_contribution,general,reasoning,0.5,32,15,15,23,0.71875,0.5609756097560976
functional_contribution,general,reasoning,0.5,32,average,average,19.4375,0.607421875,0.44042095007938353
functional_contribution,math,coding,0.1,7,0,0,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,1,1,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,2,2,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,3,3,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,4,4,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,5,5,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,coding,0.1,7,6,6,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,7,7,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,8,8,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,9,9,4,0.5714285714285714,0.4
functional_contribution,math,coding,0.1,7,10,10,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,11,11,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,12,12,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,coding,0.1,7,13,13,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,coding,0.1,7,14,14,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,coding,0.1,7,15,15,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,coding,0.1,7,average,average,4.0625,0.5803571428571428,0.41988636363636367
functional_contribution,math,coding,0.25,16,0,0,9,0.5625,0.391304347826087
functional_contribution,math,coding,0.25,16,1,1,8,0.5,0.3333333333333333
functional_contribution,math,coding,0.25,16,2,2,11,0.6875,0.5238095238095238
functional_contribution,math,coding,0.25,16,3,3,10,0.625,0.45454545454545453
functional_contribution,math,coding,0.25,16,4,4,10,0.625,0.45454545454545453
functional_contribution,math,coding,0.25,16,5,5,11,0.6875,0.5238095238095238
functional_contribution,math,coding,0.25,16,6,6,12,0.75,0.6
functional_contribution,math,coding,0.25,16,7,7,12,0.75,0.6
functional_contribution,math,coding,0.25,16,8,8,11,0.6875,0.5238095238095238
functional_contribution,math,coding,0.25,16,9,9,11,0.6875,0.5238095238095238
functional_contribution,math,coding,0.25,16,10,10,12,0.75,0.6
functional_contribution,math,coding,0.25,16,11,11,9,0.5625,0.391304347826087
functional_contribution,math,coding,0.25,16,12,12,9,0.5625,0.391304347826087
functional_contribution,math,coding,0.25,16,13,13,8,0.5,0.3333333333333333
